seed,scenario,depth,step,arrived_cum,arrivals_step,queue,avg_wait_step,reward,cum_reward,AI_step,phase,green_duration,active_vehicles
84,Baseline,0.0,3480,900,0,9,16.22222222222222,-0.5933156124775246,-770.6732312604507,0.8452,1,62,9
84,Baseline,0.0,3540,915,0,6,3.0,-0.21207593514443313,-781.8201585793447,0.9493,2,39,11
84,Mild,0.12,0,0,0,0,0.0,0.0,0.0,0.0,0,20,0
84,Mild,0.12,60,9,0,4,14.666666666666666,-0.34802669321079527,-2.7980152222170314,-0.0872,1,49,6
84,Mild,0.12,120,15,0,11,40.23076923076923,-1.3172591448652238,-43.895187004081265,-0.2505,3,64,13
84,Mild,0.12,180,22,0,2,2.588235294117647,-0.09877706181183385,-116.10149928077952,0.0087,4,71,17
84,Mild,0.12,240,38,0,2,4.363636363636363,0.0648339359467755,-118.7616550898404,0.0157,4,71,11
84,Mild,0.12,300,50,0,2,33.6,-0.26702861889259927,-112.8710808526102,-0.1651,5,66,5
84,Mild,0.12,360,67,0,2,9.875,0.074404613384078,-92.4159899518099,0.0131,0,76,8
84,Mild,0.12,420,87,1,11,31.153846153846153,-0.04527301432579456,-101.56419261489572,-0.1052,1,41,13
84,Mild,0.12,480,93,0,16,67.77777777777777,-2.0590819618883263,-189.95575818427494,-0.3423,2,54,18
84,Mild,0.12,540,103,1,6,7.882352941176471,0.6561089227581316,-250.48571281447784,0.0688,3,62,17
84,Mild,0.12,600,129,1,1,1.5,1.291531375567917,-239.5934212242165,0.1419,4,64,10
84,Mild,0.12,660,141,0,2,26.6,-0.07662658145542145,-221.84451964258704,-0.0113,5,76,5
84,Mild,0.12,720,163,1,1,7.25,1.2993064242276728,-184.82078481285825,0.1437,0,65,4
84,Mild,0.12,780,174,0,4,14.75,-0.11383928201833082,-168.77865567356176,0.1066,1,49,8
84,Mild,0.12,840,185,0,12,47.23076923076923,-1.3175340848317723,-200.27707774225175,-0.097,2,62,13
84,Mild,0.12,900,201,0,11,21.923076923076923,-0.8853838722117575,-225.03502056292706,0.0906,3,59,13
84,Mild,0.12,960,225,0,4,12.857142857142858,-0.059853237731244235,-204.18436157237562,0.1793,4,60,7
84,Mild,0.12,1020,236,0,2,14.0,0.1286549730464785,-175.58053321500378,0.1846,5,67,4
84,Mild,0.12,1080,246,0,2,5.333333333333333,0.22560073291187416,-153.96526437322507,0.2542,0,74,6
84,Mild,0.12,1140,263,0,13,17.692307692307693,-1.014077440204679,-141.68048807792144,0.1918,1,46,13
84,Mild,0.12,1200,275,0,16,61.25,-1.8817676005455233,-205.88823419711844,-0.0844,2,47,16
84,Mild,0.12,1260,281,0,21,95.61904761904762,-2.8679476464773916,-334.8008158750161,-0.3065,3,71,21
84,Mild,0.12,1320,309,1,12,20.846153846153847,0.057266524599910995,-348.706812747546,0.225,4,68,13
84,Mild,0.12,1380,329,0,2,12.833333333333334,0.15485985855967532,-327.7790766287847,0.302,5,75,6
84,Mild,0.12,1440,345,0,1,1.0,0.3727020046656106,-304.68705457558747,0.3997,0,58,4
84,Mild,0.12,1500,353,0,6,11.571428571428571,-0.24668111014644856,-288.18587751518385,0.3386,1,47,7
84,Mild,0.12,1560,361,0,7,36.0,-0.6922402719281526,-306.3172427663344,0.1852,2,49,11
84,Mild,0.12,1620,371,0,9,80.27272727272727,-1.4639936012799835,-366.0020384673787,-0.0982,3,57,11
84,Mild,0.12,1680,391,0,12,19.23076923076923,-0.9287387256531382,-374.484107422651,0.3323,4,65,13
84,Mild,0.12,1740,411,0,2,16.857142857142858,0.09483175224361517,-349.201432851596,0.3717,5,68,7
84,Mild,0.12,1800,427,0,2,4.4,0.247542427163956,-327.12328755848347,0.4736,0,71,10
84,Mild,0.12,1860,445,0,11,26.0,-0.895198310466095,-320.35300977460616,0.3508,1,69,11
84,Mild,0.12,1920,458,0,2,2.066666666666667,0.19382733193929313,-360.20018098292445,0.5257,2,73,15
84,Mild,0.12,1980,475,0,2,1.2727272727272727,0.23684777445520758,-365.52597761143033,0.551,2,73,11
84,Mild,0.12,2040,495,0,0,0.0,0.480200650306741,-340.65425714302694,0.583,3,74,7
84,Mild,0.12,2100,511,0,8,9.9,-0.3954423098682358,-306.74656850886936,0.5359,4,63,10
84,Mild,0.12,2160,527,0,2,27.5,-0.011932055071115333,-281.2669695899126,0.4374,5,72,4
84,Mild,0.12,2220,539,0,2,5.428571428571429,0.24624962002050516,-266.3009240863133,0.5987,0,52,7
84,Mild,0.12,2280,549,1,1,25.0,1.1382184496268855,-245.86255819450702,0.48,1,56,1
84,Mild,0.12,2340,557,0,6,18.25,-0.30128551425530353,-236.64355221796862,0.5344,2,46,8
84,Mild,0.12,2400,562,1,5,16.916666666666668,0.6831420011186297,-281.0396053728179,0.5492,3,56,12
84,Mild,0.12,2460,578,0,1,0.3076923076923077,0.3526105415614411,-268.396795716651,0.6787,4,60,13
84,Mild,0.12,2520,598,0,4,20.666666666666668,-0.1453216268883476,-236.55993840187503,0.5666,5,73,6
84,Mild,0.12,2580,617,0,1,9.5,0.29925377730789054,-203.8647933490094,0.6634,0,69,4
84,Mild,0.12,2640,627,0,4,18.0,-0.12007029362145738,-185.44904401992932,0.6185,1,42,6
84,Mild,0.12,2700,632,0,9,49.45454545454545,-1.0347679283695048,-218.6947311189415,0.4147,3,49,11
84,Mild,0.12,2760,640,0,12,8.066666666666666,-0.8576064755612732,-268.4832901879331,0.7001,4,69,15
84,Mild,0.12,2820,659,0,2,16.0,0.11312383040671481,-268.0193208727446,0.6695,5,68,5
84,Mild,0.12,2880,669,1,5,3.1538461538461537,0.9124652309968803,-262.0469949212635,0.767,0,65,13
84,Mild,0.12,2940,687,1,5,11.142857142857142,0.860699129531709,-231.70720961211327,0.7349,0,65,7
84,Mild,0.12,3000,702,0,9,39.72727272727273,-0.9139029352869728,-245.80708154317395,0.562,2,65,11
84,Mild,0.12,3060,713,1,1,1.3333333333333333,1.2678218658669156,-287.94744382235416,0.8309,3,57,9
84,Mild,0.12,3120,730,1,0,0.0,1.4721338164719266,-267.95354789096206,0.8598,4,68,12
84,Mild,0.12,3180,747,0,1,3.3333333333333335,0.34739191365816346,-246.4346773599234,0.8576,4,68,6
84,Mild,0.12,3240,756,0,3,21.2,-0.05912247809500826,-224.6704490955123,0.7491,5,57,5
84,Mild,0.12,3300,767,1,1,1.0,1.3363188850278442,-202.19254439502197,0.8967,0,72,6
84,Mild,0.12,3360,785,0,5,23.333333333333332,-0.30502178659091667,-187.1458300097554,0.7691,2,54,9
84,Mild,0.12,3420,796,0,7,2.4545454545454546,-0.324399266476908,-210.06895006899902,0.9212,3,45,11
84,Mild,0.12,3480,811,0,11,12.307692307692308,-0.7619324997785799,-225.63395479428783,0.8732,4,52,13
84,Mild,0.12,3540,826,0,2,14.4,0.12503075689351822,-217.46827963851032,0.8769,5,78,5
84,Moderate,0.28,0,0,0,0,0.0,0.0,0.0,0.0,0,20,0
84,Moderate,0.28,60,5,0,3,8.428571428571429,-0.3036299993714039,-8.008565269740638,-0.0496,1,66,7
84,Moderate,0.28,120,14,1,7,14.777777777777779,0.36011920797592245,-9.988647280145873,-0.08,2,61,9
84,Moderate,0.28,180,23,0,4,5.7272727272727275,-0.15300502306601665,-10.367083157982496,-0.0078,3,71,11
84,Moderate,0.28,240,43,0,1,3.75,0.2293443702623842,14.087022074672827,0.0319,4,64,4
84,Moderate,0.28,300,48,0,2,11.25,0.0607470792874375,32.62609127708908,-0.0115,5,68,4
84,Moderate,0.28,360,59,0,1,1.4,0.22911274434568685,45.63215847088012,0.0687,0,75,5
84,Moderate,0.28,420,69,0,2,0.7142857142857143,0.1596549408084715,69.68490194115343,0.0865,0,75,7
84,Moderate,0.28,480,78,0,5,15.444444444444445,-0.35227133269672056,62.8185891541976,0.0002,1,60,9
84,Moderate,0.28,540,91,0,0,0.0,0.3606546955430472,79.11437526002261,0.1204,2,63,4
84,Moderate,0.28,600,104,0,2,2.5714285714285716,0.1768648030831154,106.8918225617087,0.1204,3,74,7
84,Moderate,0.28,660,115,0,8,10.6,-0.5060775007269149,124.7627862360925,0.0814,4,73,10
84,Moderate,0.28,720,126,0,2,13.142857142857142,0.05765878284148079,146.71110982570426,0.079,5,71,7
84,Moderate,0.28,780,140,0,2,5.2,0.162972766821341,165.58080000010233,0.1505,0,74,5
84,Moderate,0.28,840,152,0,2,2.2,0.1815993815456086,185.63225831261389,0.1864,1,55,5
84,Moderate,0.28,900,157,0,4,31.333333333333332,-0.39914269847308764,179.81611272767452,-0.0012,2,62,6
84,Moderate,0.28,960,164,0,3,5.5,-0.017058246385589837,160.26225308335464,0.1803,3,60,8
84,Moderate,0.28,1020,180,0,0,0.0,0.4052904788907449,180.77892969284022,0.2381,4,73,12
84,Moderate,0.28,1080,200,0,2,5.428571428571429,0.1773963171400878,211.18260937115906,0.2284,4,73,7
84,Moderate,0.28,1140,205,0,4,21.625,-0.24188540713735457,218.6962513688904,0.127,5,73,8
84,Moderate,0.28,1200,218,0,2,3.4444444444444446,0.19972514307918598,242.83105482941306,0.2654,0,69,9
84,Moderate,0.28,1260,230,0,10,28.166666666666668,-0.9079728388265871,235.14791590081663,0.1165,1,57,12
84,Moderate,0.28,1320,235,0,10,15.9375,-0.7615116488584105,189.5903791958474,0.2046,2,68,16
84,Moderate,0.28,1380,253,0,8,8.055555555555555,-0.46124881023667713,182.29087862490837,0.281,3,69,18
84,Moderate,0.28,1440,274,1,2,1.7692307692307692,1.2250750206362857,197.95764453757295,0.3506,4,57,13
84,Moderate,0.28,1500,288,0,2,7.5,0.1703152629645901,220.48260627894877,0.331,5,62,8
84,Moderate,0.28,1560,300,1,2,7.25,1.1473331249747976,238.3039389605099,0.3485,0,74,4
84,Moderate,0.28,1620,310,1,4,5.444444444444445,0.9816968441925018,257.31176200535754,0.3738,1,63,9
84,Moderate,0.28,1680,320,0,1,1.25,0.2558171066819996,243.00161486562402,0.4149,1,63,8
84,Moderate,0.28,1740,335,0,1,1.0,0.30976034192863855,251.92655717155597,0.4365,2,69,10
84,Moderate,0.28,1800,346,1,1,0.5,1.3361888802527386,278.9424256112165,0.4543,3,67,6
84,Moderate,0.28,1860,358,0,0,0.0,0.44712093907561545,310.21491907537376,0.4735,4,68,6
84,Moderate,0.28,1920,365,0,2,20.6,0.0015048383816818611,328.4359771643363,0.3455,5,73,5
84,Moderate,0.28,1980,379,0,0,0.0,0.45357112771345054,354.52707034720413,0.5013,0,56,7
84,Moderate,0.28,2040,389,0,2,10.666666666666666,0.12277382758768601,378.8368447926724,0.4434,1,47,6
84,Moderate,0.28,2100,398,0,6,30.272727272727273,-0.5507146987577304,367.8423628800665,0.3246,2,55,11
84,Moderate,0.28,2160,405,0,9,24.416666666666668,-0.7416800829087687,351.63549903228954,0.3729,3,51,12
84,Moderate,0.28,2220,421,0,1,1.375,0.30213963395725557,360.74841205693707,0.5477,4,72,8
84,Moderate,0.28,2280,429,0,2,19.6,0.011917448140644604,381.21624871981345,0.4368,5,65,5
84,Moderate,0.28,2340,440,1,2,9.714285714285714,1.1334887652918386,400.34409108368845,0.5172,0,58,7
84,Moderate,0.28,2400,453,0,5,11.0,-0.1869079449730306,412.81232964014504,0.5259,1,63,15
84,Moderate,0.28,2460,464,0,17,17.363636363636363,-1.450468634961593,383.89689841626006,0.498,2,50,22
84,Moderate,0.28,2520,470,1,19,60.36363636363637,-1.2531196627676218,268.5736634932978,0.2193,3,65,22
84,Moderate,0.28,2580,490,1,13,22.58823529411765,-0.11727146877936484,243.70525661003447,0.4976,4,59,17
84,Moderate,0.28,2640,511,0,2,6.75,0.18071793093971944,277.41966180099604,0.6309,5,53,8
84,Moderate,0.28,2700,517,0,2,19.333333333333332,0.0019334876991131678,285.5337361337658,0.555,0,70,9
84,Moderate,0.28,2760,540,0,8,14.235294117647058,-0.5103901764428298,302.35578699487723,0.6194,1,63,17
84,Moderate,0.28,2820,548,0,11,16.11764705882353,-0.8241357396111489,277.6053866966096,0.6174,2,62,17
84,Moderate,0.28,2880,565,1,10,11.235294117647058,0.3392726236800242,271.0577796100358,0.6725,3,56,17
84,Moderate,0.28,2940,582,1,16,18.823529411764707,-0.3466953034946691,260.1797501106676,0.6444,4,63,17
84,Moderate,0.28,3000,602,0,2,29.0,-0.050623990919410666,278.0254887182904,0.603,5,66,3
84,Moderate,0.28,3060,610,0,2,8.0,0.185535302955315,294.0909485130311,0.7535,0,57,5
84,Moderate,0.28,3120,624,1,6,12.923076923076923,0.7186309606996794,306.1650346915174,0.7392,1,68,13
84,Moderate,0.28,3180,639,1,4,5.818181818181818,1.0148265158880152,312.7717120981068,0.8065,2,48,11
84,Moderate,0.28,3240,652,0,9,29.307692307692307,-0.7944020408606342,308.4722968645232,0.667,3,56,13
84,Moderate,0.28,3300,672,1,8,18.181818181818183,0.47083438315567105,317.0411680225285,0.7677,4,75,11
84,Moderate,0.28,3360,684,0,2,11.2,0.15087266572416502,342.42452538632335,0.8301,5,53,10
84,Moderate,0.28,3420,692,0,2,46.4,-0.4543647385707438,318.2071105767794,0.606,0,77,5
84,Moderate,0.28,3480,708,0,7,16.75,-0.40688350113528754,326.89770871218,0.8248,1,50,8
84,Moderate,0.28,3540,726,0,12,40.5,-1.2129383816382437,309.7011777282911,0.6903,2,56,14
84,Severe,0.55,0,0,0,0,0.0,0.0,0.0,0.0,0,20,0
84,Severe,0.55,60,1,0,1,3.3333333333333335,-0.10446884696260877,-1.9254778370945527,-0.019,1,67,3
84,Severe,0.55,120,3,0,1,4.75,-0.006751763917598352,0.9543713537328851,-0.022,2,57,4
84,Severe,0.55,180,4,0,1,5.5,-0.04624588098620913,0.5838521483446004,-0.0238,3,67,6
84,Severe,0.55,240,4,0,0,0.0,0.10236212802141836,6.0784898257450655,0.0129,4,74,8
84,Severe,0.55,300,4,0,0,0.0,0.0808805941353929,11.514481661607332,0.0129,5,79,10
84,Severe,0.55,360,6,0,2,2.769230769230769,-0.14967545741124105,6.852545266445063,0.0008,5,79,13
84,Severe,0.55,420,10,0,1,0.6923076923076923,0.019455599158833187,9.809426932615677,0.0275,0,66,13
84,Severe,0.55,480,14,0,4,14.0,-0.41552093979053434,-2.348367145351305,-0.0483,1,76,14
84,Severe,0.55,540,20,0,2,4.769230769230769,-0.046932534579190444,-0.11483857607839976,0.0325,2,77,13
84,Severe,0.55,600,28,0,1,1.2727272727272727,0.1408187507370831,10.61910545198789,0.0815,3,62,11
84,Severe,0.55,660,33,0,1,0.8,0.1782932595908788,27.416952564551956,0.1008,4,77,10
84,Severe,0.55,720,38,1,1,1.6363636363636365,1.1758084568996459,44.87469111950626,0.1113,4,77,11
84,Severe,0.55,780,39,0,3,1.1764705882352942,-0.0437563157016993,46.56862904241819,0.1176,5,78,17
84,Severe,0.55,840,42,0,1,2.1666666666666665,0.16238803623899475,53.89928686528313,0.1206,0,66,18
84,Severe,0.55,900,49,0,6,9.722222222222221,-0.4049301301163354,55.79657428792936,0.0927,1,55,18
84,Severe,0.55,960,54,1,11,31.57894736842105,-0.18337928561618017,20.58911751874964,-0.0369,2,68,19
84,Severe,0.55,1020,57,0,7,8.45,-0.46974689690394505,3.3239511798000207,0.1269,3,64,20
84,Severe,0.55,1080,68,0,4,5.333333333333333,-0.10471459251477921,14.038159904109355,0.1831,4,76,15
84,Severe,0.55,1140,73,1,1,3.176470588235294,1.227365276764883,24.611069422995936,0.2136,5,69,17
84,Severe,0.55,1200,74,0,1,0.0,0.25256510266795595,38.538592339622454,0.2379,0,71,23
84,Severe,0.55,1260,81,0,1,0.7368421052631579,0.2576112849517246,60.17805395144372,0.2555,0,71,19
84,Severe,0.55,1320,86,0,3,6.823529411764706,-0.00831779816960776,74.21304256066394,0.231,1,74,17
84,Severe,0.55,1380,91,0,1,1.5714285714285714,0.259431027070837,92.7698005130283,0.2821,2,75,21
84,Severe,0.55,1440,100,0,2,2.1875,0.17620502806594243,115.03354562451962,0.307,3,75,16
84,Severe,0.55,1500,106,0,0,0.0,0.40530155254188094,138.64943292258891,0.3408,4,70,14
84,Severe,0.55,1560,109,0,0,0.0,0.4049410721768505,164.23569385799868,0.3505,4,70,16
84,Severe,0.55,1620,112,0,1,0.3,0.2900338970157713,180.68843713575998,0.3581,5,71,20
84,Severe,0.55,1680,120,0,2,4.2631578947368425,0.1609979571941888,198.86058511610474,0.3574,0,59,19
84,Severe,0.55,1740,123,0,4,7.235294117647059,-0.07620486158113543,210.1821700204659,0.3473,1,69,17
84,Severe,0.55,1800,128,0,4,6.714285714285714,-0.06321451125423955,224.45140528619368,0.3668,2,79,14
84,Severe,0.55,1860,135,0,4,2.75,-0.0072699067933575945,245.94902869877293,0.4158,3,71,12
84,Severe,0.55,1920,141,0,2,0.42857142857142855,0.21221562185647208,255.10881757770753,0.4505,4,77,14
84,Severe,0.55,1980,148,0,1,2.5833333333333335,0.3004167249686674,276.849421335755,0.4587,4,77,12
84,Severe,0.55,2040,149,0,1,6.066666666666666,0.24608675073547914,293.945661355196,0.4387,5,74,15
84,Severe,0.55,2100,153,0,2,3.7222222222222223,0.1757184774137065,313.33511896287837,0.4671,0,79,18
84,Severe,0.55,2160,158,0,9,15.45,-0.659714057751658,305.72116527014225,0.405,1,55,20
84,Severe,0.55,2220,165,1,11,43.42857142857143,-0.22434597367912618,254.8866756892339,0.241,2,64,21
84,Severe,0.55,2280,169,0,8,2.1739130434782608,-0.39595930618199093,222.34304645159392,0.5289,3,74,23
84,Severe,0.55,2340,174,0,2,0.16666666666666666,0.22373499782006664,216.09202195131058,0.5584,4,67,24
84,Severe,0.55,2400,178,0,0,0.0,0.4213404185357466,214.00172118039228,0.5723,4,67,23
84,Severe,0.55,2460,184,0,9,4.7894736842105265,-0.5169958120140726,235.70530798181105,0.5597,5,61,19
84,Severe,0.55,2520,189,1,5,5.411764705882353,0.8645063213474136,241.6592961454059,0.5716,0,72,17
84,Severe,0.55,2580,197,0,9,25.764705882352942,-0.7771930144097416,229.19679334896765,0.4617,1,70,17
84,Severe,0.55,2640,204,0,6,10.466666666666667,-0.27410352656540243,227.17274594566013,0.5862,2,64,15
84,Severe,0.55,2700,210,0,3,3.588235294117647,0.1089782232637711,241.22953014294183,0.6513,3,44,17
84,Severe,0.55,2760,216,0,1,0.2222222222222222,0.3114951887807246,239.64610580821187,0.6931,4,66,18
84,Severe,0.55,2820,218,0,1,3.5555555555555554,0.30462975561255545,260.8981871643895,0.6773,5,65,18
84,Severe,0.55,2880,226,0,2,1.6470588235294117,0.23128185971060922,289.1766467960518,0.7157,0,70,17
84,Severe,0.55,2940,227,0,7,7.454545454545454,-0.3400636750215331,295.49805683462415,0.6802,1,50,22
84,Severe,0.55,3000,232,0,9,28.40909090909091,-0.814855440313746,266.55451245244836,0.5566,2,63,22
84,Severe,0.55,3060,241,0,8,9.823529411764707,-0.4552987489110276,263.81232686664936,0.7094,3,49,17
84,Severe,0.55,3120,247,1,0,0.0,1.430510980274291,256.501301814207,0.7942,4,63,16
84,Severe,0.55,3180,253,0,0,0.0,0.46018257198967744,289.59892845514304,0.8135,5,71,14
84,Severe,0.55,3240,253,0,2,1.105263157894737,0.24204800984512181,313.1890329206792,0.8061,0,73,19
84,Severe,0.55,3300,257,0,3,2.1666666666666665,0.12646902251643033,332.3855134944102,0.8119,1,57,24
84,Severe,0.55,3360,264,0,8,3.0,-0.3861330285179914,341.15068515976185,0.8289,2,61,22
84,Severe,0.55,3420,271,0,9,6.0,-0.5092246928117001,326.8685032763544,0.8314,3,71,24
84,Severe,0.55,3480,279,0,2,0.3333333333333333,0.2584311162681243,333.58196630448117,0.8949,4,70,21
84,Severe,0.55,3540,287,0,0,0.0,0.4689120162886447,356.5027178383063,0.9228,4,70,19
